"SUBJECT","Subject","LOCATION","Country","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","EST","Estonia","ST","Level, ratio or index","A","Annual","2001","2001","PC","Percentage","0","Units",,,13.0416666666667,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","EST","Estonia","ST","Level, ratio or index","A","Annual","2002","2002","PC","Percentage","0","Units",,,11.3333333333333,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","EST","Estonia","ST","Level, ratio or index","A","Annual","2003","2003","PC","Percentage","0","Units",,,10.35,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","EST","Estonia","ST","Level, ratio or index","A","Annual","2004","2004","PC","Percentage","0","Units",,,10.0833333333333,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","EST","Estonia","ST","Level, ratio or index","A","Annual","2005","2005","PC","Percentage","0","Units",,,7.975,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","EST","Estonia","ST","Level, ratio or index","A","Annual","2006","2006","PC","Percentage","0","Units",,,5.94166666666667,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","EST","Estonia","ST","Level, ratio or index","A","Annual","2007","2007","PC","Percentage","0","Units",,,4.6,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","EST","Estonia","ST","Level, ratio or index","A","Annual","2008","2008","PC","Percentage","0","Units",,,5.51666666666667,"B","Break"
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","EST","Estonia","ST","Level, ratio or index","A","Annual","2009","2009","PC","Percentage","0","Units",,,13.475,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","EST","Estonia","ST","Level, ratio or index","A","Annual","2010","2010","PC","Percentage","0","Units",,,16.5833333333333,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","EST","Estonia","ST","Level, ratio or index","A","Annual","2011","2011","PC","Percentage","0","Units",,,12.35,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","EST","Estonia","ST","Level, ratio or index","A","Annual","2012","2012","PC","Percentage","0","Units",,,9.90833333333333,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","EST","Estonia","ST","Level, ratio or index","A","Annual","2013","2013","PC","Percentage","0","Units",,,8.49166666666667,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","EST","Estonia","ST","Level, ratio or index","A","Annual","2014","2014","PC","Percentage","0","Units",,,7.31666666666667,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","EST","Estonia","ST","Level, ratio or index","A","Annual","2015","2015","PC","Percentage","0","Units",,,6.39166666666667,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","EST","Estonia","ST","Level, ratio or index","A","Annual","2016","2016","PC","Percentage","0","Units",,,6.83333333333333,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","EST","Estonia","ST","Level, ratio or index","A","Annual","2017","2017","PC","Percentage","0","Units",,,5.80833333333333,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","EST","Estonia","ST","Level, ratio or index","A","Annual","2018","2018","PC","Percentage","0","Units",,,5.39166666666667,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","EST","Estonia","ST","Level, ratio or index","A","Annual","2019","2019","PC","Percentage","0","Units",,,4.48333333333333,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","EST","Estonia","ST","Level, ratio or index","A","Annual","2020","2020","PC","Percentage","0","Units",,,6.88333333333333,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","ISR","Israel","ST","Level, ratio or index","A","Annual","2000","2000","PC","Percentage","0","Units",,,8.77060564775,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","ISR","Israel","ST","Level, ratio or index","A","Annual","2001","2001","PC","Percentage","0","Units",,,9.34813389125,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","ISR","Israel","ST","Level, ratio or index","A","Annual","2002","2002","PC","Percentage","0","Units",,,10.29843927275,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","ISR","Israel","ST","Level, ratio or index","A","Annual","2003","2003","PC","Percentage","0","Units",,,10.71265731925,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","ISR","Israel","ST","Level, ratio or index","A","Annual","2004","2004","PC","Percentage","0","Units",,,10.367712869,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","ISR","Israel","ST","Level, ratio or index","A","Annual","2005","2005","PC","Percentage","0","Units",,,8.9899031995,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","ISR","Israel","ST","Level, ratio or index","A","Annual","2006","2006","PC","Percentage","0","Units",,,8.40383747675,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","ISR","Israel","ST","Level, ratio or index","A","Annual","2007","2007","PC","Percentage","0","Units",,,7.31855804075,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","ISR","Israel","ST","Level, ratio or index","A","Annual","2008","2008","PC","Percentage","0","Units",,,6.0991404415,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","ISR","Israel","ST","Level, ratio or index","A","Annual","2009","2009","PC","Percentage","0","Units",,,7.5440865165,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","ISR","Israel","ST","Level, ratio or index","A","Annual","2010","2010","PC","Percentage","0","Units",,,6.63659478425,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","ISR","Israel","ST","Level, ratio or index","A","Annual","2011","2011","PC","Percentage","0","Units",,,5.6023763075,"B","Break"
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","ISR","Israel","ST","Level, ratio or index","A","Annual","2012","2012","PC","Percentage","0","Units",,,6.85,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","ISR","Israel","ST","Level, ratio or index","A","Annual","2013","2013","PC","Percentage","0","Units",,,6.20833333333333,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","ISR","Israel","ST","Level, ratio or index","A","Annual","2014","2014","PC","Percentage","0","Units",,,5.90833333333333,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","ISR","Israel","ST","Level, ratio or index","A","Annual","2015","2015","PC","Percentage","0","Units",,,5.24166666666667,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","ISR","Israel","ST","Level, ratio or index","A","Annual","2016","2016","PC","Percentage","0","Units",,,4.80833333333333,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","ISR","Israel","ST","Level, ratio or index","A","Annual","2017","2017","PC","Percentage","0","Units",,,4.21666666666667,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","ISR","Israel","ST","Level, ratio or index","A","Annual","2018","2018","PC","Percentage","0","Units",,,4,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","ISR","Israel","ST","Level, ratio or index","A","Annual","2019","2019","PC","Percentage","0","Units",,,3.8,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","ISR","Israel","ST","Level, ratio or index","A","Annual","2020","2020","PC","Percentage","0","Units",,,4.325,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","SVN","Slovenia","ST","Level, ratio or index","A","Annual","2000","2000","PC","Percentage","0","Units",,,6.74166666666667,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","SVN","Slovenia","ST","Level, ratio or index","A","Annual","2001","2001","PC","Percentage","0","Units",,,6.19166666666667,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","SVN","Slovenia","ST","Level, ratio or index","A","Annual","2002","2002","PC","Percentage","0","Units",,,6.34166666666667,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","SVN","Slovenia","ST","Level, ratio or index","A","Annual","2003","2003","PC","Percentage","0","Units",,,6.7,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","SVN","Slovenia","ST","Level, ratio or index","A","Annual","2004","2004","PC","Percentage","0","Units",,,6.34166666666667,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","SVN","Slovenia","ST","Level, ratio or index","A","Annual","2005","2005","PC","Percentage","0","Units",,,6.54166666666667,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","SVN","Slovenia","ST","Level, ratio or index","A","Annual","2006","2006","PC","Percentage","0","Units",,,5.99166666666667,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","SVN","Slovenia","ST","Level, ratio or index","A","Annual","2007","2007","PC","Percentage","0","Units",,,4.85833333333333,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","SVN","Slovenia","ST","Level, ratio or index","A","Annual","2008","2008","PC","Percentage","0","Units",,,4.39166666666667,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","SVN","Slovenia","ST","Level, ratio or index","A","Annual","2009","2009","PC","Percentage","0","Units",,,5.89166666666667,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","SVN","Slovenia","ST","Level, ratio or index","A","Annual","2010","2010","PC","Percentage","0","Units",,,7.3,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","SVN","Slovenia","ST","Level, ratio or index","A","Annual","2011","2011","PC","Percentage","0","Units",,,8.24166666666666,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","SVN","Slovenia","ST","Level, ratio or index","A","Annual","2012","2012","PC","Percentage","0","Units",,,8.91666666666666,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","SVN","Slovenia","ST","Level, ratio or index","A","Annual","2013","2013","PC","Percentage","0","Units",,,10.175,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","SVN","Slovenia","ST","Level, ratio or index","A","Annual","2014","2014","PC","Percentage","0","Units",,,9.79166666666667,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","SVN","Slovenia","ST","Level, ratio or index","A","Annual","2015","2015","PC","Percentage","0","Units",,,9.025,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","SVN","Slovenia","ST","Level, ratio or index","A","Annual","2016","2016","PC","Percentage","0","Units",,,8.025,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","SVN","Slovenia","ST","Level, ratio or index","A","Annual","2017","2017","PC","Percentage","0","Units",,,6.6,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","SVN","Slovenia","ST","Level, ratio or index","A","Annual","2018","2018","PC","Percentage","0","Units",,,5.15833333333333,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","SVN","Slovenia","ST","Level, ratio or index","A","Annual","2019","2019","PC","Percentage","0","Units",,,4.46666666666667,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","SVN","Slovenia","ST","Level, ratio or index","A","Annual","2020","2020","PC","Percentage","0","Units",,,5.00833333333333,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","LVA","Latvia","ST","Level, ratio or index","A","Annual","2000","2000","PC","Percentage","0","Units",,,14.3416666666667,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","LVA","Latvia","ST","Level, ratio or index","A","Annual","2001","2001","PC","Percentage","0","Units",,,13.4833333333333,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","LVA","Latvia","ST","Level, ratio or index","A","Annual","2002","2002","PC","Percentage","0","Units",,,12.4916666666667,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","LVA","Latvia","ST","Level, ratio or index","A","Annual","2003","2003","PC","Percentage","0","Units",,,11.6416666666667,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","LVA","Latvia","ST","Level, ratio or index","A","Annual","2004","2004","PC","Percentage","0","Units",,,11.75,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","LVA","Latvia","ST","Level, ratio or index","A","Annual","2005","2005","PC","Percentage","0","Units",,,10.05,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","LVA","Latvia","ST","Level, ratio or index","A","Annual","2006","2006","PC","Percentage","0","Units",,,7.04166666666667,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","LVA","Latvia","ST","Level, ratio or index","A","Annual","2007","2007","PC","Percentage","0","Units",,,6.05833333333333,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","LVA","Latvia","ST","Level, ratio or index","A","Annual","2008","2008","PC","Percentage","0","Units",,,7.74166666666667,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","LVA","Latvia","ST","Level, ratio or index","A","Annual","2009","2009","PC","Percentage","0","Units",,,17.5666666666667,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","LVA","Latvia","ST","Level, ratio or index","A","Annual","2010","2010","PC","Percentage","0","Units",,,19.4666666666667,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","LVA","Latvia","ST","Level, ratio or index","A","Annual","2011","2011","PC","Percentage","0","Units",,,16.2166666666667,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","LVA","Latvia","ST","Level, ratio or index","A","Annual","2012","2012","PC","Percentage","0","Units",,,15.0416666666667,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","LVA","Latvia","ST","Level, ratio or index","A","Annual","2013","2013","PC","Percentage","0","Units",,,11.875,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","LVA","Latvia","ST","Level, ratio or index","A","Annual","2014","2014","PC","Percentage","0","Units",,,10.85,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","LVA","Latvia","ST","Level, ratio or index","A","Annual","2015","2015","PC","Percentage","0","Units",,,9.88333333333334,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","LVA","Latvia","ST","Level, ratio or index","A","Annual","2016","2016","PC","Percentage","0","Units",,,9.63333333333333,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","LVA","Latvia","ST","Level, ratio or index","A","Annual","2017","2017","PC","Percentage","0","Units",,,8.70833333333333,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","LVA","Latvia","ST","Level, ratio or index","A","Annual","2018","2018","PC","Percentage","0","Units",,,7.4,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","LVA","Latvia","ST","Level, ratio or index","A","Annual","2019","2019","PC","Percentage","0","Units",,,6.30833333333333,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","LVA","Latvia","ST","Level, ratio or index","A","Annual","2020","2020","PC","Percentage","0","Units",,,8.1,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","COL","Colombia","ST","Level, ratio or index","A","Annual","2007","2007","PC","Percentage","0","Units",,,11.2225,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","COL","Colombia","ST","Level, ratio or index","A","Annual","2008","2008","PC","Percentage","0","Units",,,11.2775,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","COL","Colombia","ST","Level, ratio or index","A","Annual","2009","2009","PC","Percentage","0","Units",,,12.08,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","COL","Colombia","ST","Level, ratio or index","A","Annual","2010","2010","PC","Percentage","0","Units",,,11.8416666666667,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","COL","Colombia","ST","Level, ratio or index","A","Annual","2011","2011","PC","Percentage","0","Units",,,10.895,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","COL","Colombia","ST","Level, ratio or index","A","Annual","2012","2012","PC","Percentage","0","Units",,,10.4341666666667,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","COL","Colombia","ST","Level, ratio or index","A","Annual","2013","2013","PC","Percentage","0","Units",,,9.70583333333333,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","COL","Colombia","ST","Level, ratio or index","A","Annual","2014","2014","PC","Percentage","0","Units",,,9.16666666666666,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","COL","Colombia","ST","Level, ratio or index","A","Annual","2015","2015","PC","Percentage","0","Units",,,8.96083333333333,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","COL","Colombia","ST","Level, ratio or index","A","Annual","2016","2016","PC","Percentage","0","Units",,,9.27416666666667,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","COL","Colombia","ST","Level, ratio or index","A","Annual","2017","2017","PC","Percentage","0","Units",,,9.42583333333334,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","COL","Colombia","ST","Level, ratio or index","A","Annual","2018","2018","PC","Percentage","0","Units",,,9.71916666666666,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","COL","Colombia","ST","Level, ratio or index","A","Annual","2019","2019","PC","Percentage","0","Units",,,10.545,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","COL","Colombia","ST","Level, ratio or index","A","Annual","2020","2020","PC","Percentage","0","Units",,,16.1341666666667,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","LTU","Lithuania","ST","Level, ratio or index","A","Annual","2000","2000","PC","Percentage","0","Units",,,16.4416666666667,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","LTU","Lithuania","ST","Level, ratio or index","A","Annual","2001","2001","PC","Percentage","0","Units",,,17.4166666666667,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","LTU","Lithuania","ST","Level, ratio or index","A","Annual","2002","2002","PC","Percentage","0","Units",,,13.775,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","LTU","Lithuania","ST","Level, ratio or index","A","Annual","2003","2003","PC","Percentage","0","Units",,,12.4333333333333,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","LTU","Lithuania","ST","Level, ratio or index","A","Annual","2004","2004","PC","Percentage","0","Units",,,10.8916666666667,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","LTU","Lithuania","ST","Level, ratio or index","A","Annual","2005","2005","PC","Percentage","0","Units",,,8.31666666666667,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","LTU","Lithuania","ST","Level, ratio or index","A","Annual","2006","2006","PC","Percentage","0","Units",,,5.79166666666667,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","LTU","Lithuania","ST","Level, ratio or index","A","Annual","2007","2007","PC","Percentage","0","Units",,,4.25833333333333,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","LTU","Lithuania","ST","Level, ratio or index","A","Annual","2008","2008","PC","Percentage","0","Units",,,5.825,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","LTU","Lithuania","ST","Level, ratio or index","A","Annual","2009","2009","PC","Percentage","0","Units",,,13.8,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","LTU","Lithuania","ST","Level, ratio or index","A","Annual","2010","2010","PC","Percentage","0","Units",,,17.8416666666667,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","LTU","Lithuania","ST","Level, ratio or index","A","Annual","2011","2011","PC","Percentage","0","Units",,,15.3916666666667,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","LTU","Lithuania","ST","Level, ratio or index","A","Annual","2012","2012","PC","Percentage","0","Units",,,13.4083333333333,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","LTU","Lithuania","ST","Level, ratio or index","A","Annual","2013","2013","PC","Percentage","0","Units",,,11.8,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","LTU","Lithuania","ST","Level, ratio or index","A","Annual","2014","2014","PC","Percentage","0","Units",,,10.725,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","LTU","Lithuania","ST","Level, ratio or index","A","Annual","2015","2015","PC","Percentage","0","Units",,,9.13333333333334,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","LTU","Lithuania","ST","Level, ratio or index","A","Annual","2016","2016","PC","Percentage","0","Units",,,7.9,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","LTU","Lithuania","ST","Level, ratio or index","A","Annual","2017","2017","PC","Percentage","0","Units",,,7.11666666666666,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","LTU","Lithuania","ST","Level, ratio or index","A","Annual","2018","2018","PC","Percentage","0","Units",,,6.18333333333333,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","LTU","Lithuania","ST","Level, ratio or index","A","Annual","2019","2019","PC","Percentage","0","Units",,,6.28333333333333,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","LTU","Lithuania","ST","Level, ratio or index","A","Annual","2020","2020","PC","Percentage","0","Units",,,8.51666666666667,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","CRI","Costa Rica","ST","Level, ratio or index","A","Annual","2011","2011","PC","Percentage","0","Units",,,10.29847593575,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","CRI","Costa Rica","ST","Level, ratio or index","A","Annual","2012","2012","PC","Percentage","0","Units",,,10.171754124,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","CRI","Costa Rica","ST","Level, ratio or index","A","Annual","2013","2013","PC","Percentage","0","Units",,,9.3861625635,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","CRI","Costa Rica","ST","Level, ratio or index","A","Annual","2014","2014","PC","Percentage","0","Units",,,9.61738513875,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","CRI","Costa Rica","ST","Level, ratio or index","A","Annual","2015","2015","PC","Percentage","0","Units",,,9.61297364575,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","CRI","Costa Rica","ST","Level, ratio or index","A","Annual","2016","2016","PC","Percentage","0","Units",,,9.5378522955,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","CRI","Costa Rica","ST","Level, ratio or index","A","Annual","2017","2017","PC","Percentage","0","Units",,,9.07172439475,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","CRI","Costa Rica","ST","Level, ratio or index","A","Annual","2018","2018","PC","Percentage","0","Units",,,10.264046309,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","CRI","Costa Rica","ST","Level, ratio or index","A","Annual","2019","2019","PC","Percentage","0","Units",,,11.755392085,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","CRI","Costa Rica","ST","Level, ratio or index","A","Annual","2020","2020","PC","Percentage","0","Units",,,19.6068848475,,
